open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764547200000,2990.02,2998.84,2979.70,2985.85,49983.473,1764547499999,149255434.23420,63139,17423.264,52069675.75840,0
1764547500000,2985.85,2986.34,2910.51,2935.84,223626.318,1764547799999,659515555.77464,241868,83561.933,246491828.50401,0
1764547800000,2935.23,2940.55,2900.00,2915.16,121525.745,1764548099999,354658399.21408,208943,54122.912,158025686.88453,0
1764548100000,2915.15,2923.38,2894.02,2902.20,94127.897,1764548399999,273609062.96822,156881,43760.326,127242638.25421,0
1764548400000,2902.19,2910.29,2877.77,2899.13,94794.521,1764548699999,274270238.14765,152576,39546.359,114500519.32961,0
1764548700000,2899.13,2907.27,2889.06,2891.76,33433.715,1764548999999,96879287.50728,71976,15800.484,45791537.08399,0
1764549000000,2891.77,2894.97,2861.00,2873.91,111253.580,1764549299999,320120383.32898,174156,45320.301,130436564.53748,0
1764549300000,2873.90,2882.19,2861.52,2868.97,69855.165,1764549599999,200539795.96318,134323,33424.862,96003882.11609,0
1764549600000,2868.96,2882.61,2861.11,2863.63,47668.255,1764549899999,136864922.50556,90875,23944.315,68770860.80807,0
1764549900000,2863.63,2864.47,2848.00,2855.03,87028.129,1764550199999,248529476.26843,107220,34192.918,97650886.09222,0
1764550200000,2855.02,2856.15,2835.60,2835.96,76350.023,1764550499999,217090829.39341,114921,31650.830,89993767.92077,0
1764550500000,2835.96,2847.74,2830.00,2834.82,65244.122,1764550799999,185106121.84952,99841,33301.796,94514416.11259,0
1764550800000,2834.82,2857.98,2832.04,2854.89,64347.760,1764551099999,183208678.30542,113397,35558.184,101266860.78294,0
1764551100000,2854.88,2859.50,2848.24,2850.05,44338.389,1764551399999,126567648.34921,70712,20990.256,59924729.00964,0
1764551400000,2850.04,2853.49,2843.71,2847.31,31278.865,1764551699999,89096199.33644,50912,12666.179,36077042.76488,0
1764551700000,2847.32,2857.55,2846.00,2849.47,29232.147,1764551999999,83407695.01372,53026,16084.656,45893748.38728,0
1764552000000,2849.48,2854.71,2844.16,2845.03,17943.860,1764552299999,51136289.89103,39389,9266.940,26412071.46096,0
1764552300000,2845.04,2850.60,2840.71,2845.62,23740.534,1764552599999,67546729.62062,44248,12690.962,36109974.18246,0
1764552600000,2845.62,2852.00,2841.01,2847.55,18397.706,1764552899999,52372464.26041,46298,8799.989,25055641.89369,0
1764552900000,2847.55,2857.14,2846.58,2849.61,19933.149,1764553199999,56877364.73537,39670,10754.005,30684923.30742,0
1764553200000,2849.61,2854.57,2846.01,2849.81,10191.756,1764553499999,29056092.24476,23983,5222.561,14891103.97965,0
1764553500000,2849.80,2852.66,2847.02,2847.35,10419.083,1764553799999,29692356.35211,25607,4811.695,13711664.86991,0
1764553800000,2847.34,2850.10,2845.60,2849.14,10201.402,1764554099999,29048860.96448,22156,5334.999,15192010.41200,0
1764554100000,2849.16,2855.00,2847.00,2849.42,14880.126,1764554399999,42434569.82716,29393,8947.846,25518130.85653,0
1764554400000,2849.42,2870.17,2846.11,2867.71,61812.192,1764554699999,176750561.68378,60713,41802.466,119550235.31777,0
1764554700000,2867.71,2872.99,2858.06,2861.44,44714.316,1764554999999,128136514.13946,56178,22970.632,65831239.38743,0
1764555000000,2861.45,2872.48,2858.78,2865.71,29984.864,1764555299999,85980201.92988,37889,16946.624,48594185.58406,0
1764555300000,2865.71,2867.73,2859.19,2859.36,14032.532,1764555599999,40180695.73658,25532,7394.010,21172121.78875,0
1764555600000,2859.37,2860.25,2854.44,2854.45,11802.409,1764555899999,33726628.64434,20417,4580.056,13088233.11415,0
1764555900000,2854.45,2857.29,2852.31,2852.31,11645.890,1764556199999,33249187.16878,19842,5259.318,15015529.71632,0
1764556200000,2852.30,2861.76,2851.69,2858.34,17551.953,1764556499999,50146889.28385,24769,11224.300,32069536.81352,0
1764556500000,2858.36,2860.60,2824.60,2844.07,89352.253,1764556799999,253693467.58036,82465,32892.516,93426120.99622,0
1764556800000,2844.07,2858.50,2843.64,2850.67,46794.832,1764557099999,133525772.33491,52600,23594.761,67317783.22286,0
1764557100000,2850.66,2851.34,2833.75,2835.11,34970.287,1764557399999,99326919.02472,55438,13455.863,38216501.80020,0
1764557400000,2835.12,2842.99,2834.82,2841.07,17644.920,1764557699999,50076747.13239,32747,11124.783,31572599.74878,0
